id,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,geometry
av91718481,1.16,,1668856104360,1668970234340,,https://earthquake.usgs.gov/earthquakes/eventpage/av91718481,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91718481&format=geojson,,,,,reviewed,0,21,av,91718481,",av91718481,",",av,",",origin,phase-data,",6.0,,0.25,107.0,ml,earthquake,M 1.2 - ,POINT Z (-177.984833333333 51.8473333333333 -1.79)
av91718476,1.19,"Andreanof Islands, Aleutian Islands, Alaska",1668856061540,1668969940550,,https://earthquake.usgs.gov/earthquakes/eventpage/av91718476,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91718476&format=geojson,,,,,reviewed,0,22,av,91718476,",av91718476,",",av,",",origin,phase-data,",5.0,,0.21,104.0,ml,earthquake,"M 1.2 - Andreanof Islands, Aleutian Islands, Alaska",POINT Z (-177.995166666667 51.8601666666667 3.63)
av91077263,1.1,"94 km W of Adak, Alaska",1668856045980,1668970084590,,https://earthquake.usgs.gov/earthquakes/eventpage/av91077263,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91077263&format=geojson,,,,,reviewed,0,19,av,91077263,",av91077263,",",av,",",origin,phase-data,",5.0,,0.12,111.0,ml,earthquake,"M 1.1 - 94 km W of Adak, Alaska",POINT Z (-178.007666666667 51.8585 3.9)
hv73228232,1.77999997,"2 km S of P?hala, Hawaii",1668856014590,1668856216200,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73228232,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73228232&format=geojson,,,,,automatic,0,49,hv,73228232,",hv73228232,",",hv,",",origin,phase-data,",34.0,,0.180000007,155.0,md,earthquake,"M 1.8 - 2 km S of P?hala, Hawaii",POINT Z (-155.479827880859 19.1803340911865 31.0900001525879)
ci40378032,1.63,"12km SW of Searles Valley, CA",1668855927520,1668974340663,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40378032,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40378032&format=geojson,,,,,reviewed,0,41,ci,40378032,",ci40378032,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",31.0,0.1303,0.16,130.0,ml,earthquake,"M 1.6 - 12km SW of Searles Valley, CA",POINT Z (-117.5131667 35.7046667 6.67)
av91077258,1.19,"93 km W of Adak, Alaska",1668855918680,1668936257510,,https://earthquake.usgs.gov/earthquakes/eventpage/av91077258,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91077258&format=geojson,,,,,reviewed,0,22,av,91077258,",av91077258,",",av,",",origin,phase-data,",6.0,,0.24,110.0,ml,earthquake,"M 1.2 - 93 km W of Adak, Alaska",POINT Z (-177.984333333333 51.8538333333333 0.76)
av91718471,1.35,"93 km W of Adak, Alaska",1668855908250,1668935994530,,https://earthquake.usgs.gov/earthquakes/eventpage/av91718471,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91718471&format=geojson,,,,,reviewed,0,28,av,91718471,",av91718471,",",av,",",origin,phase-data,",6.0,,0.11,100.0,ml,earthquake,"M 1.4 - 93 km W of Adak, Alaska",POINT Z (-177.997833333333 51.854 3.55)
ak022eud5dhz,2.3,"32 km E of Cordova, Alaska",1668855757678,1668855858761,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022eud5dhz,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022eud5dhz&format=geojson,,,,,automatic,0,81,ak,022eud5dhz,",ak022eud5dhz,",",ak,",",origin,phase-data,",,,0.57,,ml,earthquake,"M 2.3 - 32 km E of Cordova, Alaska",POINT Z (-145.162 60.5415 18.2)
ak022eud56w6,1.6,"38 km NW of Valdez, Alaska",1668855712694,1668855829072,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022eud56w6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022eud56w6&format=geojson,,,,,automatic,0,39,ak,022eud56w6,",ak022eud56w6,",",ak,",",origin,phase-data,",,,1.26,,ml,earthquake,"M 1.6 - 38 km NW of Valdez, Alaska",POINT Z (-146.7841 61.4109 2.5)
av91718466,1.18,,1668855559380,1668926300860,,https://earthquake.usgs.gov/earthquakes/eventpage/av91718466,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91718466&format=geojson,,,,,reviewed,0,21,av,91718466,",av91718466,",",av,",",origin,phase-data,",6.0,,0.26,121.0,ml,earthquake,M 1.2 - ,POINT Z (-177.971833333333 51.8526666666667 2.38)
nc73809216,0.42,"4km NNE of Round Valley, CA",1668855146350,1668882255423,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73809216,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73809216&format=geojson,,,,,reviewed,0,3,nc,73809216,",nc73809216,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",9.0,0.0965,0.08,138.0,md,earthquake,"M 0.4 - 4km NNE of Round Valley, CA",POINT Z (-118.5856667 37.4481667 2.02)
av91718461,1.31,"94 km W of Adak, Alaska",1668854905430,1668926144970,,https://earthquake.usgs.gov/earthquakes/eventpage/av91718461,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91718461&format=geojson,,,,,reviewed,0,26,av,91718461,",av91718461,",",av,",",origin,phase-data,",6.0,,0.23,94.0,ml,earthquake,"M 1.3 - 94 km W of Adak, Alaska",POINT Z (-178.004833333333 51.858 -1.77)
ak022euctjyt,1.5,Central Alaska,1668854842777,1668854983350,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022euctjyt,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022euctjyt&format=geojson,,,,,automatic,0,35,ak,022euctjyt,",ak022euctjyt,",",ak,",",origin,phase-data,",,,0.56,,ml,earthquake,M 1.5 - Central Alaska,POINT Z (-151.1703 62.2257 79.9)
av91718456,2.18,"93 km W of Adak, Alaska",1668854803730,1668926332150,,https://earthquake.usgs.gov/earthquakes/eventpage/av91718456,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91718456&format=geojson,,,,,reviewed,0,73,av,91718456,",av91718456,",",av,",",origin,phase-data,",6.0,,0.13,111.0,ml,earthquake,"M 2.2 - 93 km W of Adak, Alaska",POINT Z (-177.9885 51.8605 3.14)
hv73228212,1.75999999,"3 km SSW of P?hala, Hawaii",1668854441810,1668854633430,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73228212,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73228212&format=geojson,,,,,automatic,0,48,hv,73228212,",hv73228212,",",hv,",",origin,phase-data,",27.0,,0.129999995,154.0,md,earthquake,"M 1.8 - 3 km SSW of P?hala, Hawaii",POINT Z (-155.49333190918 19.1749992370605 34.7400016784668)
ak022eucqciq,3.0,"232 km SE of Chiniak, Alaska",1668853901477,1668886562645,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022eucqciq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022eucqciq&format=geojson,,,,,reviewed,0,138,ak,022eucqciq,",ak022eucqciq,",",ak,",",origin,phase-data,",,,0.79,,ml,earthquake,"M 3.0 - 232 km SE of Chiniak, Alaska",POINT Z (-149.3912 56.2397 1.3)
us7000iqz3,4.5,"27 km S of Kangding, China",1668853731171,1668856654040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000iqz3,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000iqz3&format=geojson,,,,,reviewed,0,312,us,7000iqz3,",us7000iqz3,",",us,",",origin,phase-data,",51.0,6.534,0.64,58.0,mb,earthquake,"M 4.5 - 27 km S of Kangding, China",POINT Z (101.9828 29.7574 10)
ak022eucp2o2,2.6,"20 km WSW of Salcha, Alaska",1668853592347,1668874390275,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022eucp2o2,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022eucp2o2&format=geojson,1.0,1.0,,,automatic,0,104,ak,022eucp2o2,",ak022eucp2o2,us7000iqz0,",",ak,us,",",dyfi,origin,phase-data,",,,0.4,,ml,earthquake,"M 2.6 - 20 km WSW of Salcha, Alaska",POINT Z (-147.3131 64.4716 11.4)
av91077253,1.15,"92 km W of Adak, Alaska",1668853587740,1668924344190,,https://earthquake.usgs.gov/earthquakes/eventpage/av91077253,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91077253&format=geojson,,,,,reviewed,0,20,av,91077253,",av91077253,",",av,",",origin,phase-data,",5.0,,0.1,112.0,ml,earthquake,"M 1.2 - 92 km W of Adak, Alaska",POINT Z (-177.9815 51.8521666666667 3.15)
av91077248,1.27,"Andreanof Islands, Aleutian Islands, Alaska",1668853575670,1668923820550,,https://earthquake.usgs.gov/earthquakes/eventpage/av91077248,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91077248&format=geojson,,,,,reviewed,0,25,av,91077248,",av91077248,",",av,",",origin,phase-data,",5.0,,0.2,101.0,ml,earthquake,"M 1.3 - Andreanof Islands, Aleutian Islands, Alaska",POINT Z (-177.999666666667 51.8536666666667 3.77)
av91718446,1.73,"92 km W of Adak, Alaska",1668853553710,1668923546490,,https://earthquake.usgs.gov/earthquakes/eventpage/av91718446,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91718446&format=geojson,,,,,reviewed,0,46,av,91718446,",av91718446,",",av,",",origin,phase-data,",6.0,,0.22,126.0,ml,earthquake,"M 1.7 - 92 km W of Adak, Alaska",POINT Z (-177.9715 51.8595 3.88)
av91077243,1.25,"93 km W of Adak, Alaska",1668853529850,1668923703900,,https://earthquake.usgs.gov/earthquakes/eventpage/av91077243,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91077243&format=geojson,,,,,reviewed,0,24,av,91077243,",av91077243,",",av,",",origin,phase-data,",4.0,,0.06,129.0,ml,earthquake,"M 1.3 - 93 km W of Adak, Alaska",POINT Z (-177.995 51.8521666666667 3.15)
ak022eucou69,1.2,"11 km WSW of Fort Greely, Alaska",1668853522259,1668853629099,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022eucou69,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022eucou69&format=geojson,,,,,automatic,0,22,ak,022eucou69,",ak022eucou69,",",ak,",",origin,phase-data,",,,1.05,,ml,earthquake,"M 1.2 - 11 km WSW of Fort Greely, Alaska",POINT Z (-145.8113 63.9167 16.7)
ak022eucon3i,0.7,"26 km WSW of Salcha, Alaska",1668853470516,1668853623525,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022eucon3i,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022eucon3i&format=geojson,,,,,automatic,0,8,ak,022eucon3i,",ak022eucon3i,",",ak,",",origin,phase-data,",,,0.13,,ml,earthquake,"M 0.7 - 26 km WSW of Salcha, Alaska",POINT Z (-147.3879 64.4057 8.1)
us7000iqz2,4.5,"292 km NW of Clyde River, Canada",1668853467333,1668857844040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000iqz2,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000iqz2&format=geojson,,,,,reviewed,0,312,us,7000iqz2,",us7000iqz2,",",us,",",origin,phase-data,",50.0,1.156,0.65,66.0,mb,earthquake,"M 4.5 - 292 km NW of Clyde River, Canada",POINT Z (-74.3098 72.3566 8.564)
av91718441,1.37,,1668853460380,1668923413900,,https://earthquake.usgs.gov/earthquakes/eventpage/av91718441,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91718441&format=geojson,,,,,reviewed,0,29,av,91718441,",av91718441,",",av,",",origin,phase-data,",6.0,,0.12,108.0,ml,earthquake,M 1.4 - ,POINT Z (-177.986666666667 51.8505 1.88)
hv73228182,2.0,"21 km ENE of Honaunau-Napoopoo, Hawaii",1668853421570,1668853753260,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73228182,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73228182&format=geojson,,,,,automatic,0,62,hv,73228182,",hv73228182,",",hv,",",origin,phase-data,",27.0,,0.310000002,59.0,md,earthquake,"M 2.0 - 21 km ENE of Honaunau-Napoopoo, Hawaii",POINT Z (-155.65966796875 19.496000289917 -3.50999999046326)
av91077238,2.27,,1668853367150,1668923205310,,https://earthquake.usgs.gov/earthquakes/eventpage/av91077238,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91077238&format=geojson,,,,,reviewed,0,79,av,91077238,",av91077238,",",av,",",origin,phase-data,",7.0,,0.17,101.0,ml,earthquake,M 2.3 - ,POINT Z (-177.985833333333 51.8546666666667 4.4)
av91718436,2.25,"92 km W of Adak, Alaska",1668853339120,1668923261570,,https://earthquake.usgs.gov/earthquakes/eventpage/av91718436,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91718436&format=geojson,,,,,reviewed,0,78,av,91718436,",av91718436,",",av,",",origin,phase-data,",7.0,,0.23,102.0,ml,earthquake,"M 2.3 - 92 km W of Adak, Alaska",POINT Z (-177.983 51.8558333333333 4.41)
av91718431,1.14,"Andreanof Islands, Aleutian Islands, Alaska",1668853187440,1668922849480,,https://earthquake.usgs.gov/earthquakes/eventpage/av91718431,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91718431&format=geojson,,,,,reviewed,0,20,av,91718431,",av91718431,",",av,",",origin,phase-data,",5.0,,0.31,114.0,ml,earthquake,"M 1.1 - Andreanof Islands, Aleutian Islands, Alaska",POINT Z (-178.0215 51.8615 2.22)
us7000iqz1,4.4,"253 km ENE of Levuka, Fiji",1668853111335,1668854859040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000iqz1,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000iqz1&format=geojson,,,,,reviewed,0,298,us,7000iqz1,",us7000iqz1,",",us,",",origin,phase-data,",26.0,3.401,0.26,120.0,mb,earthquake,"M 4.4 - 253 km ENE of Levuka, Fiji",POINT Z (-178.4 -17.4002 585.55)
tx2022wrci,2.2,"38 km WSW of Mentone, Texas",1668852988177,1669152077807,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2022wrci,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2022wrci&format=geojson,,,,,reviewed,0,74,tx,2022wrci,",tx2022wrci,",",tx,",",origin,phase-data,",28.0,0.02459373245,0.1,40.0,ml,earthquake,"M 2.2 - 38 km WSW of Mentone, Texas",POINT Z (-103.9951469 31.63503405 5.347473145)
nc73809211,0.15,"3km WNW of Anderson Springs, CA",1668852933500,1669186094693,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73809211,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73809211&format=geojson,,,,,reviewed,0,0,nc,73809211,",nc73809211,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",9.0,0.01284,0.02,163.0,md,earthquake,"M 0.2 - 3km WNW of Anderson Springs, CA",POINT Z (-122.7203333 38.7823333 1.32)
av91718426,1.37,"94 km W of Adak, Alaska",1668852910130,1668922723610,,https://earthquake.usgs.gov/earthquakes/eventpage/av91718426,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91718426&format=geojson,,,,,reviewed,0,29,av,91718426,",av91718426,",",av,",",origin,phase-data,",6.0,,0.28,97.0,ml,earthquake,"M 1.4 - 94 km W of Adak, Alaska",POINT Z (-178.002 51.8626666666667 3.02)
nc73809201,1.07,"3km NW of Round Valley, CA",1668852571320,1668889634997,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73809201,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73809201&format=geojson,,,,,reviewed,0,18,nc,73809201,",nc73809201,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",21.0,0.09353,0.04,60.0,md,earthquake,"M 1.1 - 3km NW of Round Valley, CA",POINT Z (-118.6173333 37.4363333 12.26)
av91718421,1.22,"94 km W of Adak, Alaska",1668852476250,1668922580780,,https://earthquake.usgs.gov/earthquakes/eventpage/av91718421,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91718421&format=geojson,,,,,reviewed,0,23,av,91718421,",av91718421,",",av,",",origin,phase-data,",6.0,,0.16,100.0,ml,earthquake,"M 1.2 - 94 km W of Adak, Alaska",POINT Z (-177.999666666667 51.8631666666667 2.63)
ak022euckybt,1.2,"12 km E of Eagle River, Alaska",1668852429853,1668936551504,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022euckybt,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022euckybt&format=geojson,2.0,2.2,,,automatic,0,23,ak,022euckybt,",ak022euckybt,",",ak,",",dyfi,origin,phase-data,",,,0.17,,ml,earthquake,"M 1.2 - 12 km E of Eagle River, Alaska",POINT Z (-149.3454 61.3005 34.6)
ci40378024,0.97,"11km ENE of Ocotillo Wells, CA",1668852425880,1668973671059,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40378024,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40378024&format=geojson,1.0,0.0,,,reviewed,0,14,ci,40378024,",ci40378024,",",ci,",",dyfi,nearby-cities,origin,phase-data,scitech-link,",32.0,0.0295,0.2,75.0,ml,earthquake,"M 1.0 - 11km ENE of Ocotillo Wells, CA",POINT Z (-116.0116667 33.1656667 3.43)
ci37467644,0.53,"12km ENE of Ocotillo Wells, CA",1668852413820,1668974044632,,https://earthquake.usgs.gov/earthquakes/eventpage/ci37467644,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37467644&format=geojson,,,,,reviewed,0,4,ci,37467644,",ci37467644,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",18.0,0.02426,0.21,89.0,ml,earthquake,"M 0.5 - 12km ENE of Ocotillo Wells, CA",POINT Z (-116.0065 33.1708333 3.91)
tx2022wrbx,4.0,"38 km WSW of Mentone, Texas",1668852232335,1669072156476,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2022wrbx,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2022wrbx&format=geojson,5.0,4.1,4.419,green,reviewed,0,248,tx,2022wrbx,",us7000iqyv,tx2022wrbx,",",us,tx,",",dyfi,losspager,moment-tensor,origin,phase-data,shakemap,",64.0,0.02022828971,0.1,29.0,ml,earthquake,"M 4.0 - 38 km WSW of Mentone, Texas",POINT Z (-104.0020069 31.63489585 7.468383789)
av91718416,1.12,"93 km W of Adak, Alaska",1668852125390,1668922424750,,https://earthquake.usgs.gov/earthquakes/eventpage/av91718416,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91718416&format=geojson,,,,,reviewed,0,19,av,91718416,",av91718416,",",av,",",origin,phase-data,",6.0,,0.2,109.0,ml,earthquake,"M 1.1 - 93 km W of Adak, Alaska",POINT Z (-177.987333333333 51.8551666666667 1.33)
av91718411,1.79,"94 km W of Adak, Alaska",1668852022560,1668922221530,,https://earthquake.usgs.gov/earthquakes/eventpage/av91718411,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91718411&format=geojson,,,,,reviewed,0,49,av,91718411,",av91718411,",",av,",",origin,phase-data,",6.0,,0.09,95.0,ml,earthquake,"M 1.8 - 94 km W of Adak, Alaska",POINT Z (-178.003833333333 51.8603333333333 3.01)
av91077228,1.68,"93 km W of Adak, Alaska",1668851956970,1668922040260,,https://earthquake.usgs.gov/earthquakes/eventpage/av91077228,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91077228&format=geojson,,,,,reviewed,0,43,av,91077228,",av91077228,",",av,",",origin,phase-data,",5.0,,0.16,111.0,ml,earthquake,"M 1.7 - 93 km W of Adak, Alaska",POINT Z (-177.987333333333 51.8596666666667 -1.8)
av91718406,1.51,"94 km W of Adak, Alaska",1668851924450,1668921810740,,https://earthquake.usgs.gov/earthquakes/eventpage/av91718406,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91718406&format=geojson,,,,,reviewed,0,35,av,91718406,",av91718406,",",av,",",origin,phase-data,",6.0,,0.11,100.0,ml,earthquake,"M 1.5 - 94 km W of Adak, Alaska",POINT Z (-177.9985 51.8563333333333 2.81)
av91718401,1.29,"94 km W of Adak, Alaska",1668851842740,1668921634020,,https://earthquake.usgs.gov/earthquakes/eventpage/av91718401,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91718401&format=geojson,,,,,reviewed,0,26,av,91718401,",av91718401,",",av,",",origin,phase-data,",6.0,,0.22,92.0,ml,earthquake,"M 1.3 - 94 km W of Adak, Alaska",POINT Z (-178.0065 51.8635 1.4)
av91718396,1.47,"94 km W of Adak, Alaska",1668851753180,1668921476240,,https://earthquake.usgs.gov/earthquakes/eventpage/av91718396,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91718396&format=geojson,,,,,reviewed,0,33,av,91718396,",av91718396,",",av,",",origin,phase-data,",6.0,,0.18,100.0,ml,earthquake,"M 1.5 - 94 km W of Adak, Alaska",POINT Z (-177.998833333333 51.863 2.64)
av91077223,1.34,"93 km W of Adak, Alaska",1668851639980,1668921350460,,https://earthquake.usgs.gov/earthquakes/eventpage/av91077223,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91077223&format=geojson,,,,,reviewed,0,28,av,91077223,",av91077223,",",av,",",origin,phase-data,",5.0,,0.12,115.0,ml,earthquake,"M 1.3 - 93 km W of Adak, Alaska",POINT Z (-177.996166666667 51.8596666666667 2.68)
av91718391,1.2,"92 km W of Adak, Alaska",1668851620270,1668921243700,,https://earthquake.usgs.gov/earthquakes/eventpage/av91718391,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91718391&format=geojson,,,,,reviewed,0,22,av,91718391,",av91718391,",",av,",",origin,phase-data,",5.0,,0.31,153.0,ml,earthquake,"M 1.2 - 92 km W of Adak, Alaska",POINT Z (-177.983166666667 51.8543333333333 -1.8)
ci40378016,2.02,"9km NW of Anza, CA",1668851591550,1668957176770,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40378016,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40378016&format=geojson,,,,,reviewed,0,63,ci,40378016,",ci40378016,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",59.0,0.04092,0.19,35.0,ml,earthquake,"M 2.0 - 9km NW of Anza, CA",POINT Z (-116.729 33.6223333 17.77)
av91077208,1.4,"Andreanof Islands, Aleutian Islands, Alaska",1668851515980,1668920557930,,https://earthquake.usgs.gov/earthquakes/eventpage/av91077208,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91077208&format=geojson,,,,,reviewed,0,30,av,91077208,",av91077208,",",av,",",origin,phase-data,",5.0,,0.13,110.0,ml,earthquake,"M 1.4 - Andreanof Islands, Aleutian Islands, Alaska",POINT Z (-178.009833333333 51.8563333333333 4.6)
